id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5292173,2012/10/23,2012-10-23,,Eastern Time (US & Canada),,110496,arborsphere,2017-03-12 22:07:12 UTC,2017-04-07 00:01:07 UTC,research,CC-BY-NC-ND,http://inaturalist.ca/observations/5292173,https://static.inaturalist.org/photos/6547346/medium.jpg?1489356057,,"","",false,1,0,false,,"Larue Mills, ON, Canada",44.4363268128,-75.884704068,2,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5424794,2010-08-18 12:20:31,2010-08-18,2010-08-18 16:20:31 UTC,Eastern Time (US & Canada),,172,dendroica,2017-03-22 10:37:57 UTC,2017-04-22 21:38:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/5424794,https://static.inaturalist.org/photos/6671192/medium.jpg?1490179104,,"Green Cloverworm Moth, Hypena scabra, Hypeninae, Erebidae, Noctuoidea, Lepidoptera, Insecta, Arthropoda, insects, invertebrate, moth, summer, Highland Park, Middlesex County, NJ, New Jersey, Green Cloverworm Moth #1","Green Cloverworm Moth (<i>Hypena scabra</i>) – Hodges#8465

<a href=""http://bugguide.net/node/view/9540"" rel=""nofollow"">BugGuide</a> / <a href=""http://mothphotographersgroup.msstate.edu/species.php?hodges=8465"" rel=""nofollow"">MPG</a>

Three Green Cloverworm Moths on the same night.

<a href=""http://dendroica.blogspot.com/2010/08/return-of-some-distinctive-moths.html"" rel=""nofollow"">Blogged</a>.",false,1,0,false,,"Edison, New Jersey, United States",40.500873,-74.423317,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5425758,2014-07-24 22:27:57,2014-07-24,2014-07-25 02:27:57 UTC,Eastern Time (US & Canada),,172,dendroica,2017-03-22 14:48:30 UTC,2017-03-22 15:11:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/5425758,https://static.inaturalist.org/photos/6672772/medium.jpg?1490194129,,"Green Cloverworm Moth, Green Cloverworm, Hypena scabra, Hypeninae, Erebidae, Noctuoidea, Lepidoptera, Insecta, Hexapoda, Arthropoda, insects, invertebrate, moth, moth light, black light, National Moth Week, summer, Highland Park, Middlesex County, NJ, New Jersey","<i>Hypena scabra</i> - Green Cloverworm Moth - Hodges#8465

Another really common moth.",false,1,0,false,,"Edison, New Jersey, United States",40.500873,-74.423317,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5449927,2013/07/13 1:29 PM EDT,2013-07-13,2013-07-13 17:29:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2017-03-25 04:37:27 UTC,2018-06-01 16:34:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5449927,https://static.inaturalist.org/photos/6707301/medium.jpeg?1490416567,,"",,false,1,0,false,,"Reston, VA, USA",38.9262364646,-77.3418666423,16,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5504391,2014/09/10 6:20 AM EDT,2014-09-10,2014-09-10 10:20:00 UTC,Eastern Time (US & Canada),,321338,crm211b,2017-03-30 01:42:54 UTC,2017-03-30 11:48:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5504391,https://static.inaturalist.org/photos/6785660/medium.jpg?1490838157,,"",,false,1,0,false,,"114 Shaughnessy Crescent, Kanata, ON K2K 2N2, Canada",45.3202312,-75.9138158,27,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5588418,2013/08/01 9:35 AM EDT,2013-08-01,2013-08-01 13:35:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2017-04-06 03:26:37 UTC,2018-06-02 12:16:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5588418,https://static.inaturalist.org/photos/6901014/medium.jpeg?1491448996,,"",,false,1,0,false,,"Reston, VA, USA",38.9262187588,-77.3418827356,21,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5737206,2014/07/19 8:51 PM EDT,2014-07-19,2014-07-20 00:51:00 UTC,Eastern Time (US & Canada),,20957,tapaculo99,2017-04-15 22:37:47 UTC,2019-07-03 22:39:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5737206,https://static.inaturalist.org/photos/7116550/medium.jpeg?1492295529,,"",,false,1,0,false,,"54 Elm St, Woodstock, VT 05091, USA",43.6316290907,-72.5207304955,31,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
5915809,2013/09/23 4:24 PM EDT,2013-09-23,2013-09-23 20:24:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2017-04-23 02:18:07 UTC,2018-06-02 12:28:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5915809,https://static.inaturalist.org/photos/7379675/medium.jpeg?1492913887,,"",,false,1,0,false,,"Reston, VA, USA",38.9262187588,-77.3419041933,19,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
6231266,2014/11/02 11:14 PM CST,2014-11-02,2014-11-02 17:14:00 UTC,Central Time (US & Canada),,435598,jeffmci9,2017-05-16 04:03:32 UTC,2017-07-18 17:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6231266,https://static.inaturalist.org/photos/7830862/medium.jpeg?1494907400,,"","",false,1,0,false,,"13611 Letti Ln, Pflugerville, TX 78660, USA",30.4118142,-97.648712,195,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
6987902,2014/08/06 10:00 PM CDT,2014-08-06,2014-08-07 03:00:00 UTC,Central Time (US & Canada),,470497,a43560,2017-07-09 23:49:56 UTC,2017-07-10 11:50:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/6987902,https://static.inaturalist.org/photos/8945975/medium.jpg?1499643887,,"","",false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
6988005,2014/08/11 8:23 PM CDT,2014-08-11,2014-08-12 01:23:00 UTC,Central Time (US & Canada),,470497,a43560,2017-07-09 23:55:18 UTC,2017-07-10 11:47:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/6988005,https://static.inaturalist.org/photos/8946189/medium.jpg?1499644317,,"","",false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7285724,2014/08/20 9:59 PM EDT,2014-08-20,2014-08-21 01:59:00 UTC,Eastern Time (US & Canada),,164753,rossalleni,2017-07-30 23:33:42 UTC,2017-07-31 00:00:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7285724,https://static.inaturalist.org/photos/9422629/medium.jpg?1501457591,,"",,false,1,0,false,,"Wolfe County, KY, USA",37.7816856249,-83.6359780312,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7285752,2014/09/17 7:34 PM EDT,2014-09-17,2014-09-17 23:34:00 UTC,Eastern Time (US & Canada),,164753,rossalleni,2017-07-30 23:35:52 UTC,2017-07-30 23:59:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7285752,https://static.inaturalist.org/photos/9422659/medium.jpg?1501457656,,"",Big South Fork NRRA,false,1,0,false,,"Scott County, TN, USA",36.4727944592,-84.6523743151,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7298244,2014/06/26 9:50 PM CDT,2014-06-26,2014-06-27 02:50:00 UTC,Central Time (US & Canada),,470497,a43560,2017-07-31 21:56:55 UTC,2017-08-01 02:01:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/7298244,https://static.inaturalist.org/photos/9443393/medium.jpg?1501537891,,"","",false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7311282,2014/02/19 6:49 PM CST,2014-02-19,2014-02-20 00:49:00 UTC,Central Time (US & Canada),,470497,a43560,2017-08-01 21:02:23 UTC,2017-08-02 01:30:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/7311282,https://static.inaturalist.org/photos/9464810/medium.jpg?1501621290,,"","",false,2,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7342806,2013/06/12 8:42 AM CDT,2013-06-12,2013-06-12 13:42:00 UTC,Central Time (US & Canada),,470497,a43560,2017-08-04 03:38:49 UTC,2017-08-16 21:35:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/7342806,https://static.inaturalist.org/photos/9516389/medium.jpg?1501817585,,"",ruler marked in 16ths of an inch,false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7513474,2014/10/27 7:29 PM CDT,2014-10-27,2014-10-28 00:29:00 UTC,Central Time (US & Canada),,470497,a43560,2017-08-16 00:23:14 UTC,2017-08-16 01:54:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/7513474,https://static.inaturalist.org/photos/9793080/medium.jpeg?1502842867,,"","",false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7516449,2014/09/07 8:50 PM CDT,2014-09-07,2014-09-08 01:50:00 UTC,Central Time (US & Canada),,257635,skrentnyjeff,2017-08-16 04:51:21 UTC,2017-09-12 04:05:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7516449,https://static.inaturalist.org/photos/9798126/medium.jpg?1502858986,,"",Green Cloverworm Moth (Hypena scabra) (Hodges #8465) Monticello Manor Chicago Cook County IL September 2014 Jeff Skrentny IMG_7485,false,2,0,false,,"Monticello Manor, Irving Park, Chicago, IL, USA",41.957210301,-87.719310298,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
7534624,2013/10/15 12:24 PM CDT,2013-10-15,2013-10-15 17:24:00 UTC,Central Time (US & Canada),,470497,a43560,2017-08-17 20:41:51 UTC,2018-03-13 16:12:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/7534624,https://static.inaturalist.org/photos/9828391/medium.jpeg?1503002459,,"",,false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056644,-86.1585523,186,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8010790,2010/07/13 9:38 PM EDT,2010-07-13,2010-07-14 01:38:00 UTC,Eastern Time (US & Canada),,1692,edcoreyncdpr,2017-09-20 15:48:35 UTC,2017-09-20 19:03:08 UTC,research,,https://www.inaturalist.org/observations/8010790,https://static.inaturalist.org/photos/10601272/medium.jpeg?1505922227,,"",,false,1,0,false,,"Alleghany, North Carolina, United States",36.5560166667,-81.3498166667,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8010791,2012/08/07 9:29 PM EDT,2012-08-07,2012-08-08 01:29:00 UTC,Eastern Time (US & Canada),,1692,edcoreyncdpr,2017-09-20 15:48:35 UTC,2017-09-20 19:03:11 UTC,research,,https://www.inaturalist.org/observations/8010791,https://static.inaturalist.org/photos/10601274/medium.jpeg?1505922233,,"",,false,2,0,false,,"Alleghany, North Carolina, United States",36.5560166667,-81.3498166667,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8581883,2014/06/22 4:38 PM EDT,2014-06-22,2014-06-22 20:38:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2017-10-28 00:11:38 UTC,2018-06-02 12:49:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8581883,https://static.inaturalist.org/photos/11466945/medium.jpeg?1509147731,,"",,false,1,0,false,,"Reston, VA, USA",38.9262382843,-77.3418724537,26,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8662452,2014/11/12 11:44 AM EST,2014-11-12,2014-11-12 16:44:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2017-11-03 03:25:29 UTC,2018-06-02 13:04:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8662452,https://static.inaturalist.org/photos/11602315/medium.jpeg?1509679503,,"",,false,1,0,false,,"Reston, VA, USA",38.9262353333,-77.341885864,19,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8699285,2010/11/20 12:24 PM CST,2010-11-20,2010-11-20 18:24:00 UTC,Central Time (US & Canada),,17540,wanda_etx,2017-11-05 22:17:15 UTC,2019-07-13 14:39:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8699285,https://static.inaturalist.org/photos/11662440/medium.jpg?1509920213,,moth,"
					",false,2,0,false,,"San Jacinto County, TX, USA",30.541762,-95.224475,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
8947754,2013/08/10 10:39 PM CDT,2013-08-10,2013-08-11 03:39:00 UTC,Central Time (US & Canada),,529560,sgoodchild,2017-11-27 01:12:24 UTC,2017-11-27 02:07:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8947754,https://static.inaturalist.org/photos/12056925/medium.jpeg?1511743577,,fig lake,,false,1,0,false,,"Becker County, MN, USA",46.7992187537,-96.1217379595,149,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9029592,2013/09/07 10:25 PM CDT,2013-09-07,2013-09-08 03:25:00 UTC,Central Time (US & Canada),,10244,mlarrivee,2017-12-03 13:30:14 UTC,2017-12-03 13:58:31 UTC,research,,https://www.inaturalist.org/observations/9029592,https://static.inaturalist.org/photos/12180381/medium.jpg?1512307787,,"",,false,1,0,false,,"27 Chemin de la Forêt, Rigaud, QC J0P 1P0, Canada",45.4635743,-74.2707742,50,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9285835,2012/08/15 2:01 PM EDT,2012-08-15,2012-08-15 18:01:00 UTC,Eastern Time (US & Canada),,513112,jasonjdking,2017-12-28 19:49:28 UTC,2017-12-28 20:02:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9285835,https://static.inaturalist.org/photos/12586429/medium.jpeg?1514490333,,"",,false,1,0,false,,"Tweed, ON, Canada",44.4673153293,-77.3176252842,8,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9336404,2014/09/10 9:53 AM EDT,2014-09-10,2014-09-10 13:53:00 UTC,Eastern Time (US & Canada),,531286,rossddickson,2018-01-01 21:40:44 UTC,2018-11-17 13:14:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9336404,https://static.inaturalist.org/photos/12666839/medium.jpeg?1514842740,,moth,"",false,2,0,false,,"rare Charitable Research Reserve, Blair Road, Cambridge, ON, Canada",43.3911027778,-80.3745111111,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9476800,2012/04/21 5:42 AM EDT,2012-04-21,2012-04-21 09:42:00 UTC,Eastern Time (US & Canada),,574531,jasondombroskie,2018-01-15 01:33:54 UTC,2019-03-22 22:30:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9476800,https://static.inaturalist.org/photos/12898409/medium.jpeg?1515979987,,"","",false,1,0,false,,"Forest Home, NY 14850, USA",42.4521619217,-76.4647324383,4,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9667963,2012-05-05 22:44:17,2012-05-05,2012-05-06 02:44:17 UTC,Eastern Time (US & Canada),,273707,dbeadle,2018-01-30 14:51:51 UTC,2018-02-01 20:17:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9667963,https://static.inaturalist.org/photos/13211818/medium.jpg?1517323900,,"08465 Hypena scabra - Toronto, Ontario","Green Cloverworm Moth. Photographed in Toronto, Ontario on 5 May 2012.",false,1,0,false,,"Yarmouth Gardens, Toronto, Ontario",43.67073,-79.41722,191,,,false,,google,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
9835571,2014/09/30 8:27 AM EDT,2014-09-30,2014-09-30 12:27:00 UTC,Eastern Time (US & Canada),,415953,bkinder832,2018-02-12 14:55:40 UTC,2018-02-14 01:52:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9835571,https://static.inaturalist.org/photos/13469152/medium.jpeg?1518447315,,"",,false,1,0,false,,"King's Forest Lower C, Hamilton, ON, Canada",43.2079035669,-79.8043928881,185,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10440137,2010-06-11 9:48pm,2010-06-11,2010-06-12 01:48:00 UTC,Eastern Time (US & Canada),,70841,conuropsis,2018-03-26 23:33:35 UTC,2018-04-06 18:57:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10440137,https://static.inaturalist.org/photos/14508129/medium.jpeg?1522107210,,"",Seen at my moth lights.,false,2,0,false,,"37 Tanglewylde Ave., Bronxville, Westchester Co., NY",40.940382,-73.829439,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10440172,2010-07-26 9:51pm,2010-07-26,2010-07-27 01:51:00 UTC,Eastern Time (US & Canada),,70841,conuropsis,2018-03-26 23:37:19 UTC,2018-04-06 18:57:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10440172,https://static.inaturalist.org/photos/14508301/medium.jpeg?1522107437,,"",Seen at my moth lights.,false,2,0,false,,"37 Tanglewylde Ave., Bronxville, Westchester Co., NY",40.940382,-73.829439,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10440200,2011-08-18 12:43am,2011-08-18,2011-08-18 04:43:00 UTC,Eastern Time (US & Canada),,70841,conuropsis,2018-03-26 23:39:24 UTC,2018-04-06 18:57:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10440200,https://static.inaturalist.org/photos/14508380/medium.jpeg?1522107563,,"",Seen at my moth lights.,false,2,0,false,,"37 Tanglewylde Ave., Bronxville, Westchester Co., NY",40.940382,-73.829439,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10440253,2010-10-11 9:04pm,2010-10-11,2010-10-12 01:04:00 UTC,Eastern Time (US & Canada),,70841,conuropsis,2018-03-26 23:42:33 UTC,2018-03-26 23:43:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10440253,https://static.inaturalist.org/photos/14508467/medium.jpeg?1522107752,,"",Seen at my moth lights at my friends home.,false,1,0,false,,"353 Stonetown Rd., Ringwood, Passaic Co., NJ",41.095873,-74.306176,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10440304,2010-6-21 9:41pm,2010-06-21,2010-06-22 01:41:00 UTC,Eastern Time (US & Canada),,70841,conuropsis,2018-03-26 23:45:10 UTC,2018-04-06 18:57:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10440304,https://static.inaturalist.org/photos/14508545/medium.jpeg?1522107909,,"",Seen at my friends lake home at my moth lights.,false,2,0,false,,"Buckhorn Lake, Unadilla, Otsego Co., NY",42.350032,-75.295768,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10614594,2012/07/27 10:57 PM EDT,2012-07-27,2012-07-28 02:57:00 UTC,Eastern Time (US & Canada),,110496,arborsphere,2018-04-04 15:55:20 UTC,2018-09-16 02:47:52 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/10614594,https://static.inaturalist.org/photos/14804259/medium.jpg?1522857014,,"",Background grid is 1 cm x 1 cm.,false,1,0,false,,"Larue Mills, ON, Canada",44.4363270362,-75.8846987709,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
10809138,2012/08/15 8:51 AM CDT,2012-08-15,2012-08-15 13:51:00 UTC,Central Time (US & Canada),,470497,a43560,2018-04-12 13:16:10 UTC,2018-04-12 18:35:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/10809138,https://static.inaturalist.org/photos/15136052/medium.jpg?1523538862,,"",,false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056829,-86.1585436,185,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
11011395,2012/06/30 9:46 AM CDT,2012-06-30,2012-06-30 14:46:00 UTC,Central Time (US & Canada),,470497,a43560,2018-04-16 15:04:35 UTC,2018-09-16 02:29:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/11011395,https://static.inaturalist.org/photos/15522225/medium.jpeg?1523890597,,"",,false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056829,-86.1585436,185,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
11087964,2012/08/23 8:23 AM CDT,2012-08-23,2012-08-23 13:23:00 UTC,Central Time (US & Canada),,470497,a43560,2018-04-17 23:44:13 UTC,2018-04-22 02:22:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/11087964,https://static.inaturalist.org/photos/15657146/medium.jpeg?1524008576,,"",,false,1,0,false,,"608 Martin Ave, Boaz, AL 35957, USA",34.2056829,-86.1585436,185,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
11301755,2012/06/20 3:53 AM EDT,2012-06-20,2012-06-20 07:53:00 UTC,Eastern Time (US & Canada),,574531,jasondombroskie,2018-04-22 03:33:12 UTC,2019-03-23 01:51:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11301755,https://static.inaturalist.org/photos/16081393/medium.jpeg?1524367507,,"","",false,1,0,false,,"Forest Home, NY 14850, USA",42.4521699863,-76.4647418261,8,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
15683066,2012/07/28 10:57 PM EDT,2012-07-28,2012-07-29 02:57:00 UTC,Eastern Time (US & Canada),,800658,mangoverde,2018-08-19 12:05:30 UTC,2018-08-19 13:50:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15683066,https://static.inaturalist.org/photos/23403550/medium.jpg?1534680269,,"",https://bugguide.net/node/view/681478,false,1,0,false,,"9 E Interwood Pl, Hamilton County, Ohio",39.148479,-84.51462,190,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
15698043,2012/06/07 9:21 PM EDT,2012-06-07,2012-06-08 01:21:00 UTC,Eastern Time (US & Canada),,1111376,animalview29,2018-08-19 20:09:22 UTC,2019-03-24 17:19:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15698043,https://static.inaturalist.org/photos/23429663/medium.jpeg?1534709305,,"","",false,1,0,false,,"Chester County, PA, USA",39.8202714214,-75.7145924588,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
15699390,2012/06/13 9:57 PM EDT,2012-06-13,2012-06-14 01:57:00 UTC,Eastern Time (US & Canada),,1111376,animalview29,2018-08-19 20:42:26 UTC,2019-03-24 17:47:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15699390,https://static.inaturalist.org/photos/23431903/medium.jpeg?1534711123,,Moths 2,"",false,1,0,false,,"Chester County, PA, USA",39.8203568876,-75.714472189,8,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
15702091,2012/06/23 8:27 PM EDT,2012-06-23,2012-06-24 00:27:00 UTC,Eastern Time (US & Canada),,1111376,animalview29,2018-08-19 21:52:37 UTC,2019-03-24 18:16:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15702091,https://static.inaturalist.org/photos/23436715/medium.jpeg?1534715520,,Moths 5,"",false,2,0,false,,"Chester County, PA, USA",39.8204053415,-75.7147229662,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
15702131,2012/06/23 8:18 PM EDT,2012-06-23,2012-06-24 00:18:00 UTC,Eastern Time (US & Canada),,1111376,animalview29,2018-08-19 21:53:48 UTC,2019-05-20 10:53:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15702131,https://static.inaturalist.org/photos/23436795/medium.jpeg?1534715591,,Moths 5,"",false,3,1,false,,"Chester County, PA, USA",39.8204033102,-75.7147169789,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
16785334,2011/09/24 6:20 PM MDT,2011-09-24,2011-09-25 00:20:00 UTC,Mountain Time (US & Canada),,1099152,vantruan,2018-09-22 05:31:53 UTC,2018-10-03 01:16:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16785334,https://static.inaturalist.org/photos/25336922/medium.jpg?1537594301,,"",,false,1,0,false,,"Mineral Palace, Pueblo, CO 81003, USA",38.2842553301,-104.6098519115,122,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
17600316,2011/08/19 3:57 PM HST,2011-08-19,2011-08-20 01:57:00 UTC,Hawaii,,761669,kathleenfspicer,2018-10-17 19:04:28 UTC,2018-10-18 00:47:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17600316,https://static.inaturalist.org/photos/26799772/medium.jpg?1539803037,,"",,false,1,0,false,,"Cumberland County, NS, Canada",45.4693194,-64.771904,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
18497570,2014/12/26 8:53 PM CST,2014-12-26,2014-12-27 02:53:00 UTC,Central Time (US & Canada),,257635,skrentnyjeff,2018-11-19 15:52:27 UTC,2018-11-19 20:08:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18497570,https://static.inaturalist.org/photos/28290480/medium.jpg?1542642672,,"",IMG_9132,false,1,0,false,,"Monticello Manor, Irving Park, Chicago, IL, US",41.9572075377,-87.7193085323,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
18528900,2013/08/12 11:34 AM CDT,2013-08-12,2013-08-12 16:34:00 UTC,Central Time (US & Canada),,257635,skrentnyjeff,2018-11-21 02:29:53 UTC,2018-11-21 02:56:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18528900,https://static.inaturalist.org/photos/28344211/medium.jpeg?1542766978,,"Hypena scabra, Green Cloverworm Moth, Montrose Beach, Hodges 8465",Green Cloverworm Moth (Hypena scabra) (Hodges #8465) Montrose Beach Chicago Cook County IL August 2013 Jeff Skrentny FB0812 IMG_4264,false,2,0,false,,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",41.9634998002,-87.6311012362,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
